web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716723712-367","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Burgman 200cm3 injection ABS papiers cmc original","https://www.dakarvente.com/annonce-37929-burgman-200cm3-injection-abs-papiers-cmc-original.html","Burgman 200cm3 injection ABS papiers cmc original","700.000  FCFA","Fass","media/annonces/pics/43b35842b6f70322accea772362ae783.jpg"
"1716723717-368","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto à vendre","https://www.dakarvente.com/annonce-37940-moto-vendre.html","Moto à vendre","2.300.000  FCFA","Dakar","media/annonces/pics/5ac08ea2d087e51bb52d0888793704c1.jpeg"
"1716723727-369","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha flipper 125cc injection","https://www.dakarvente.com/annonce-38006-yamaha-flipper-125cc-injection.html","Yamaha flipper 125cc injection","550.000  FCFA","Dakar","media/annonces/pics/49b9e553a97da2f4d6b726a7c8c5365b.jpeg"
"1716723735-370","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Scooter moto Beverly 250km/h dakar senegal","https://www.dakarvente.com/annonce-38077-scooter-moto-beverly-250km-h-dakar-senegal.html","Scooter  moto Beverly 250km/h  dakar senegal","400.000  FCFA","Dakar","media/annonces/pics/07f7ccc2ae3857dbc0d96ef814bef1c4.jpeg"
"1716723741-371","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Malaguty f12R nouveau modèle 50cc","https://www.dakarvente.com/annonce-38106-malaguty-f12r-nouveau-modle-50cc.html","Malaguty f12R nouveau modèle 50cc","375.000  FCFA","Dakar","media/annonces/pics/f16763cd25c06e505b08947c8ea7560d.jpeg"
"1716723746-372","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Peugeot Vivacity 100cm3 carburateur venant papiers cmc disponible","https://www.dakarvente.com/annonce-38270-peugeot-vivacity-100cm3-carburateur-venant-papiers-cmc-disponible.html","Peugeot Vivacity 100cm3 carburateur venant papiers cmc disponible","500.000  FCFA","Fass","media/annonces/pics/6c57d496613c0949e67973032c84a7b8.jpg"
"1716723760-373","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Burgman 200ie injection freins ABS avant-arrière venant papiers cmc original","https://www.dakarvente.com/annonce-38271-burgman-200ie-injection-freins-abs-avant-arrire-venant-papiers-cmc-original.html","Burgman 200ie injection freins ABS avant-arrière venant papiers cmc original","700.000  FCFA","Fass","media/annonces/pics/f670499b486cce3f86c42b1625954195.jpg"
"1716723765-374","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto HONDA","https://www.dakarvente.com/annonce-38314-moto-honda.html","Moto HONDA","500.000  FCFA","Mbour","media/annonces/pics/a3b5f023e1bdd9fdeb8860ff20748b0c.jpg"
"1716723772-375","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO MALAGUTI SANS PAPIERS","https://www.dakarvente.com/annonce-38316-moto-malaguti-sans-papiers.html","MOTO MALAGUTI SANS PAPIERS","120.000  FCFA","Mbao","media/annonces/pics/699571fe2cdebf2ae83ead21e75b6d6c.jpg"
"1716723778-376","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Like 200ie injection Venant papiers cmc original","https://www.dakarvente.com/annonce-38488-kymco-like-200ie-injection-venant-papiers-cmc-original.html","Kymco Like 200ie injection Venant papiers cmc original","650.000  FCFA","Fass","media/annonces/pics/74bbced98ae1a7a6b9eda0a6aa20d6c5.jpg"
"1716723783-377","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Scooter Lifan","https://www.dakarvente.com/annonce-38543-scooter-lifan.html","Scooter Lifan","1.750.000  FCFA","Derklé","media/annonces/pics/2016660847b25e3a810a7173d39adeed.jpeg"
"1716723789-378","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Huojun","https://www.dakarvente.com/annonce-38600-huojun.html","Huojun","280.000  FCFA","Dakar","media/annonces/pics/d4b79ea1ae1b80210a744b440972e35e.jpeg"
"1716723794-379","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MBK ovetto","https://www.dakarvente.com/annonce-38743-mbk-ovetto.html","MBK ovetto","320.000  FCFA","Cité avion","media/annonces/pics/b63efa067ed4bcf34a3596214a8208f6.jpeg"
"1716723801-380","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Vente flash vespa LX Gts250ie","https://www.dakarvente.com/annonce-38885-vente-flash-vespa-lx-gts250ie.html","Vente flash  vespa LX Gts250ie","600.000  FCFA","HLM","media/annonces/pics/1e5b79300269a07005c9f00c2142e51f.png"
"1716723808-381","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio tayphon nouveau modèle 125cc turbo","https://www.dakarvente.com/annonce-38910-piaggio-tayphon-nouveau-modle-125cc-turbo.html","Piaggio tayphon nouveau modèle 125cc turbo","1  FCFA","Dakar","media/annonces/pics/b243c3e4a29ad3e0ba1df7575ced7f45.jpeg"
"1716723813-382","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","HONDA CRF 1000L AFRICA TWIN 2018, en boite automatique DCT","https://www.dakarvente.com/annonce-38926-honda-crf-1000l-africa-twin-2018-en-boite-automatique-dct.html","HONDA CRF 1000L AFRICA TWIN 2018, en boite automatique DCT","3.800.000  FCFA","Dakar","media/annonces/pics/d5e10485c0907a407552f42d9611d063.jpeg"
"1716723819-383","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Symphony 4t50cc","https://www.dakarvente.com/annonce-38971-symphony-4t50cc.html","Symphony 4t50cc","365.000  FCFA","Dakar","media/annonces/pics/edad8228984acda2c9adc594de59d7ad.jpeg"
"1716723833-384","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto Kymco Grand Dink 250","https://www.dakarvente.com/annonce-38980-moto-kymco-grand-dink-250.html","Moto Kymco Grand Dink 250","350.000  FCFA","Guédiawaye","media/annonces/pics/1a7e0fe1cc0120338b4413d68774cd22.jpg"
"1716723843-385","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Agility 125cc","https://www.dakarvente.com/annonce-39000-kymco-agility-125cc.html","Kymco Agility 125cc","160.000  FCFA","Mbao","media/annonces/pics/7491eb17e12ccaeda25aeb52e1031869.jpeg"
"1716723849-386","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio Skipper ST 125cm3 carburateur Venant papiers","https://www.dakarvente.com/annonce-39008-piaggio-skipper-st-125cm3-carburateur-venant-papiers.html","Piaggio Skipper ST 125cm3  carburateur Venant papiers","650.000  FCFA","Fass","media/annonces/pics/d2c0ed866b6cf5f6564c2eaaeb11674b.jpg"
"1716723857-387","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda SH 125","https://www.dakarvente.com/annonce-39012-honda-sh-125.html","Honda SH 125","250.000  FCFA","Mbao","media/annonces/pics/c0c0aa72702272298fd52dfff812c0b1.jpeg"
"1716723864-388","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","X9 500 injection avec carte à grise à vendre en bon état","https://www.dakarvente.com/annonce-39069-x9-500-injection-avec-carte-grise-vendre-en-bon-tat.html","X9 500 injection avec carte à grise à vendre en bon état","550.000  FCFA","Thiès","media/annonces/pics/e54ea95333c3403284af41ec3ae7d321.jpg"
"1716723870-389","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO TRICYCLE A VENDRE AU SENEGAL","https://www.dakarvente.com/annonce-39076-moto-tricycle-a-vendre-au-senegal.html","MOTO TRICYCLE A VENDRE AU SENEGAL","1.480.000  FCFA","Dakar","media/annonces/pics/dff282f909a456259ef8cda00badb265.jpg"
"1716723883-390","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Sym orbit2 nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-39208-sym-orbit2-nouveau-modle-4t50cc.html","Sym orbit2 nouveau modèle 4t50cc","365.000  FCFA","Dakar","media/annonces/pics/1d5bac3e4f12df67bef493cfa6a9ae39.jpeg"
"1716723891-391","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco pipole 50cc","https://www.dakarvente.com/annonce-39209-kymco-pipole-50cc.html","Kymco pipole 50cc","350.000  FCFA","Dakar","media/annonces/pics/bfcb3a6cd0f60ef92a87035c7953af6b.jpeg"
"1716723896-392","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Dink 125cm3 carburateur Venant papiers cmc original","https://www.dakarvente.com/annonce-39215-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","Kymco Dink 125cm3 carburateur Venant papiers cmc original","675.000  FCFA","Fass","media/annonces/pics/c55fef8c47c3c12837a36f19151ea563.jpg"
"1716723901-393","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTOCROSS","https://www.dakarvente.com/annonce-39226-motocross.html","MOTOCROSS","","Thiaroye","media/annonces/pics/4ebf6337f322c54c6e6db09592cd8e8e.png"
"1716723907-394","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO TRICYCLE A VENDRE AU SENEGAL","https://www.dakarvente.com/annonce-39366-moto-tricycle-a-vendre-au-senegal.html","MOTO TRICYCLE A VENDRE AU SENEGAL","1.480.000  FCFA","Sacré Coeur","media/annonces/pics/3405fd42fd1f4994c7d6e83d6170fd5f.jpg"
"1716723918-395","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Agility 125cm3 carburateur Venant papiers cmc disponible","https://www.dakarvente.com/annonce-39638-kymco-agility-125cm3-carburateur-venant-papiers-cmc-disponible.html","Kymco Agility 125cm3 carburateur Venant papiers cmc disponible","525.000  FCFA","Fass","media/annonces/pics/dba8c39c5e50d2a1f0f770a776048fa5.jpg"
"1716723926-396","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Tmax","https://www.dakarvente.com/annonce-39751-tmax.html","Tmax","2.800.000  FCFA","Hann Maristes","img/nophoto.png"
"1716723931-397","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Xmax 250ie ABS modèle 2012 venant papiers cmc original disponibles","https://www.dakarvente.com/annonce-39844-xmax-250ie-abs-modle-2012-venant-papiers-cmc-original-disponibles.html","Xmax 250ie ABS modèle 2012 venant papiers cmc original disponibles","1.200.000  FCFA","Fass","media/annonces/pics/8a0937f4bc7650f6e76421a645ff9cee.jpg"
"1716723937-398","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Yamaha TMAX 2018","https://www.dakarvente.com/annonce-40032-yamaha-tmax-2018.html","Yamaha TMAX 2018","3.000.000  FCFA","Almadies","media/annonces/pics/23d6693d43738197ec67bf62e5ce8715.jpeg"
"1716723943-399","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Dink 125cm3 carburateur Venant papiers cmc original","https://www.dakarvente.com/annonce-40057-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","Kymco Dink 125cm3  carburateur Venant papiers cmc original","625.000  FCFA","Amitié","media/annonces/pics/fa68dfe60bc82eb518369f475fa10e4a.jpg"
"1716723948-400","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Yamaha Nmax 125ie ABS modèle 2015/20 venant papiers cmc original disponible","https://www.dakarvente.com/annonce-40117-yamaha-nmax-125ie-abs-modle-2015-20-venant-papiers-cmc-original-disponible.html","Yamaha Nmax 125ie ABS modèle 2015/20 venant papiers cmc original disponible","1.150.000  FCFA","Fass","media/annonces/pics/071eeef305511b34b92193b7fef5434d.jpg"
"1716723953-401","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda Vision 110ie injection venant papiers cmc original","https://www.dakarvente.com/annonce-40118-honda-vision-110ie-injection-venant-papiers-cmc-original.html","Honda Vision 110ie injection venant papiers cmc original","675.000  FCFA","Fass","media/annonces/pics/a4a2a8ab223167475fa5372270fde7d2.jpg"
"1716723963-402","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","YAMAHA XCITY 250I VENANT","https://www.dakarvente.com/annonce-40128-yamaha-xcity-250i-venant.html","YAMAHA XCITY 250I VENANT","1.000.000  FCFA","Patte d'Oie","media/annonces/pics/6c26e20b477818bad03b0aaeeb7a05b1.jpg"
"1716723980-403","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda africain twin 1000L, année 2016","https://www.dakarvente.com/annonce-40135-honda-africain-twin-1000l-anne-2016.html","Honda africain twin 1000L, année 2016","4.000.000  FCFA","Dakar","media/annonces/pics/7a91928a865545b243ed620ecec8614a.jpeg"
"1716723984-404","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto scooter a vendre","https://www.dakarvente.com/annonce-40347-moto-scooter-a-vendre.html","Moto scooter a vendre","450.000  FCFA","Ouakam","img/nophoto.png"
"1716723989-405","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto","https://www.dakarvente.com/annonce-40352-moto.html","Moto","180.000  FCFA","Parcelles assainies","img/nophoto.png"
"1716724019-406","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco People S 200ie injection Venant papiers cmc original","https://www.dakarvente.com/annonce-40370-kymco-people-s-200ie-injection-venant-papiers-cmc-original.html","Kymco People S 200ie injection Venant papiers cmc original","675.000  FCFA","Fass","media/annonces/pics/f1660cf5688504fbb19f9a03d1a18440.jpg"
"1716724046-407","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Peugeot Satelis RS 550ie ABS modèle 2014 Venant papiers cmc","https://www.dakarvente.com/annonce-40371-peugeot-satelis-rs-550ie-abs-modle-2014-venant-papiers-cmc.html","Peugeot Satelis RS 550ie ABS modèle 2014 Venant papiers cmc","950.000  FCFA","Fass","media/annonces/pics/86e35277a22665dc287d7b0065e1bb89.jpg"
"1716724073-408","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Liberty 2T 50cm3 en bon état","https://www.dakarvente.com/annonce-40635-liberty-2t-50cm3-en-bon-tat.html","Liberty 2T 50cm3 en bon état","199.000  FCFA","Hann Bel-Air","media/annonces/pics/a56c264eaab467ee3ae9a46c7d5a2388.jpg"
"1716724101-409","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto Kymko People 150","https://www.dakarvente.com/annonce-40656-moto-kymko-people-150.html","Moto Kymko People 150","500.000  FCFA","Bambey","media/annonces/pics/6f0b1570438e7189db555410eab1a9a3.jpeg"
"1716724127-410","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","TRICYCLES AGANANMA EN PROMOTION","https://www.dakarvente.com/annonce-40706-tricycles-agananma-en-promotion.html","TRICYCLES AGANANMA EN PROMOTION","1.425.000  FCFA","Dakar","media/annonces/pics/affc983382010c68fcc1b485312a283b.jpg"
"1716724153-411","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Scooter racing Aprilia","https://www.dakarvente.com/annonce-41092-scooter-racing-aprilia.html","Scooter racing Aprilia","200.000  FCFA","Dakar","media/annonces/pics/4c2b709a0ee7d9e0023a399653313db2.jpeg"
"1716724179-412","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto Cross Yamaha YZ 125cc 2temps 2016","https://www.dakarvente.com/annonce-41222-moto-cross-yamaha-yz-125cc-2temps-2016.html","Moto Cross Yamaha YZ 125cc 2temps 2016","1.600.000  FCFA","Ngaparou","img/nophoto.png"
"1716724205-413","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto en excellent état - Performances exceptionnelles, Prix attractif !","https://www.dakarvente.com/annonce-41620-moto-en-excellent-tat-performances-exceptionnelles-prix-attractif.html","Moto en excellent état - Performances exceptionnelles, Prix attractif !","","Dakar","media/annonces/pics/ed1dd695da3a329855949367d4f37f45.jpeg"
"1716724257-414","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco agility 150","https://www.dakarvente.com/annonce-41706-kymco-agility-150.html","Kymco agility 150","370.000  FCFA","Cambérène","media/annonces/pics/d56e9cde498cd5e21d6d46761d20d8a8.jpeg"
"1716724283-415","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda @ 150cc","https://www.dakarvente.com/annonce-41707-honda-150cc.html","Honda @ 150cc","400.000  FCFA","Cambérène","media/annonces/pics/9c5ae52a9ad86d0f00bece9d974b0827.jpeg"
"1716724309-416","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Vends Honda Dominator 650","https://www.dakarvente.com/annonce-41754-vends-honda-dominator-650.html","Vends Honda Dominator 650","650.000  FCFA","Somone","media/annonces/pics/3673595251473476e4e0078a48a3426e.jpg"
"1716724335-417","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","SCOOTER T-MAX 560 TECH","https://www.dakarvente.com/annonce-41980-scooter-t-max-560-tech.html","SCOOTER T-MAX 560 TECH","9.500.000  FCFA","Golf","media/annonces/pics/2cd9ccdfdc971c6bb4287b97b88d5884.jpeg"
"1716724361-418","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","TRICYCLES EN PROMOTION","https://www.dakarvente.com/annonce-42057-tricycles-en-promotion.html","TRICYCLES EN PROMOTION","1.580.000  FCFA","Dakar","media/annonces/pics/c855cecad5c7aaf1f43ea05ee8a9fc75.jpg"
"1716724387-419","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Ordinateur Lenovo Thinkpad X380","https://www.dakarvente.com/annonce-42328-ordinateur-lenovo-thinkpad-x380.html","Ordinateur Lenovo Thinkpad X380","230.000  FCFA","Dakar","media/annonces/pics/e95d05829b5bfb1d2e0535bc0e0e93fa.jpeg"
"1716724413-420","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","CAMPLATE 2 466 110 125 and CAMPLATE 2 466 110 015","https://www.dakarvente.com/annonce-42545-camplate-2-466-110-125-and-camplate-2-466-110-015.html","CAMPLATE 2 466 110 125 and CAMPLATE 2 466 110 015","120  FCFA","Fann","media/annonces/pics/c32863cffb231001c666a4d30131f710.jpg"
"1716724439-421","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO TRICYCLE HASILAZA A VENDRE","https://www.dakarvente.com/annonce-42849-moto-tricycle-hasilaza-a-vendre.html","MOTO TRICYCLE HASILAZA A VENDRE","1.650.000  FCFA","Dakar","media/annonces/pics/8311c7a31a1ff6188d7448b1b273845e.jpg"
"1716724465-422","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto Électrique 2 places","https://www.dakarvente.com/annonce-42999-moto-lectrique-2-places.html","Moto Électrique 2 places","400.000  FCFA","Fass","media/annonces/pics/707c7c1ee83771cf104bfaf944246854.jpeg"
"1716724491-423","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO ELECTRIQUE","https://www.dakarvente.com/annonce-43137-moto-electrique.html","MOTO ELECTRIQUE","400.000  FCFA","Dakar","media/annonces/pics/df780af364e7bf74385ddaf7c657d30d.jpeg"
"1716724517-424","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda sh nouveau","https://www.dakarvente.com/annonce-43668-honda-sh-nouveau.html","Honda sh nouveau","500  FCFA","Dakar","media/annonces/pics/fe0f635cb9e33e0863cb0dae3fd912ff.jpeg"
"1716724552-425","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO ELECTRIQUE","https://www.dakarvente.com/annonce-43819-moto-electrique.html","MOTO ELECTRIQUE","375.000  FCFA","Dakar","media/annonces/pics/48cbe4cb22777de36b6e36f8fc62d0ad.jpeg"
"1716724578-426","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda sh","https://www.dakarvente.com/annonce-43853-honda-sh.html","Honda sh","450.000  FCFA","Liberté 2","media/annonces/pics/87492b50a7bda76a08b75b3f470846c8.jpeg"
"1716724604-427","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda sh","https://www.dakarvente.com/annonce-43854-honda-sh.html","Honda sh","350.000  FCFA","Dakar","media/annonces/pics/45c376a51dd318b0d62a4b10178ca87d.jpeg"
"1716724630-428","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda sh nouveau","https://www.dakarvente.com/annonce-43855-honda-sh-nouveau.html","Honda sh nouveau","460.000  FCFA","Dakar","media/annonces/pics/6daf169365fb9969edb5b008d18538cd.jpeg"
"1716724656-429","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Liberty","https://www.dakarvente.com/annonce-43856-liberty.html","Liberty","350  FCFA","Dakar","media/annonces/pics/af9d226f014260861a24447ee5dc9f10.jpeg"
"1716724682-430","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda sh","https://www.dakarvente.com/annonce-43857-honda-sh.html","Honda sh","320  FCFA","Dakar","media/annonces/pics/52b9ed01e44f7ab2596f8deef52a0a15.jpeg"
"1716724708-431","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda Forza 750cc 2023","https://www.dakarvente.com/annonce-43942-honda-forza-750cc-2023.html","Honda Forza 750cc 2023","3.900.000  FCFA","Sicap liberté","media/annonces/pics/3ba1838467f71cb46956d82f0271f0da.jpg"
"1716724734-432","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW Ninet Scranbler 1200cc 2023","https://www.dakarvente.com/annonce-43950-bmw-ninet-scranbler-1200cc-2023.html","BMW Ninet Scranbler 1200cc 2023","5.900.000  FCFA","Sicap liberté","media/annonces/pics/4d5489247289dadee1931a9425a5c549.jpg"
"1716724760-433","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW GS 1250cc HP 2020","https://www.dakarvente.com/annonce-43953-bmw-gs-1250cc-hp-2020.html","BMW GS 1250cc HP 2020","5.900.000  FCFA","Sicap liberté","media/annonces/pics/685825aa437d70c3a1d77eb826404d15.jpg"
"1716724787-434","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW GS 1250cc Exclusif 2020","https://www.dakarvente.com/annonce-43954-bmw-gs-1250cc-exclusif-2020.html","BMW GS 1250cc Exclusif 2020","5.500.000  FCFA","Sicap liberté","media/annonces/pics/772f3b6ec46012628f59bf09cf563597.jpg"
"1716724813-435","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Bmw Ninet 1200cc 2023","https://www.dakarvente.com/annonce-43965-bmw-ninet-1200cc-2023.html","Bmw Ninet 1200cc 2023","5.900.000  FCFA","Sicap liberté","media/annonces/pics/566a2a39494ff426a009623827870e8d.jpg"
"1716724840-436","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW GS 310cc 2021","https://www.dakarvente.com/annonce-43966-bmw-gs-310cc-2021.html","BMW GS 310cc 2021","2.500.000  FCFA","Sicap liberté","media/annonces/pics/cd470628b79dc9f7fdfa3b7dd809c4d5.jpg"
"1716724866-437","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto haojue 2020 à vendre","https://www.dakarvente.com/annonce-44173-moto-haojue-2020-vendre.html","Moto haojue 2020 à vendre","230.000  FCFA","Dakar","media/annonces/pics/2029b634b2c63f0481f4d7ecc8bd6a43.jpeg"
"1716724892-438","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO ELECTRIQUE ENFANT","https://www.dakarvente.com/annonce-44623-moto-electrique-enfant.html","MOTO ELECTRIQUE ENFANT","70.000  FCFA","Dakar","media/annonces/pics/eafc19b78685587818a7a2227f7af5a1.jpeg"
"1716724918-439","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW GS 1250cc Triple Black 2022","https://www.dakarvente.com/annonce-44722-bmw-gs-1250cc-triple-black-2022.html","BMW GS 1250cc Triple Black 2022","5.500.000  FCFA","Sicap liberté","media/annonces/pics/ede546bdf42856abc78a1286ec9dc08b.jpg"
"1716724944-440","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","BMW F850 GS 2020","https://www.dakarvente.com/annonce-44725-bmw-f850-gs-2020.html","BMW F850 GS 2020","3.500.000  FCFA","Sicap liberté","media/annonces/pics/f85dae8e8d6dcc5ad602a928a4884d51.jpg"
"1716724971-441","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Ducati Scranbler 800cc 2017","https://www.dakarvente.com/annonce-44782-ducati-scranbler-800cc-2017.html","Ducati Scranbler 800cc 2017","2.500.000  FCFA","Sicap liberté","media/annonces/pics/be9ead7cecbba96651e11b5caa44b919.jpg"
"1716724998-442","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Liberty","https://www.dakarvente.com/annonce-44797-liberty.html","Liberty","330  FCFA","Grand Dakar","media/annonces/pics/0588d7fd16b33bf74241fe3979a92ff4.jpeg"
"1716725024-443","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda ps","https://www.dakarvente.com/annonce-44798-honda-ps.html","Honda ps","600  FCFA","Amitié","media/annonces/pics/360bc517d0aa8f74e73e4c94dd94b8a3.jpeg"
"1716725050-444","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Beverly tourer","https://www.dakarvente.com/annonce-44799-beverly-tourer.html","Beverly tourer","900  FCFA","Biscuiterie","media/annonces/pics/c2cfa503e17ae0e9599fde1999ba954f.jpeg"
"1716725076-445","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda Pcx","https://www.dakarvente.com/annonce-44800-honda-pcx.html","Honda Pcx","700  FCFA","Bene Tally","media/annonces/pics/c4572933294a680328fb4f81ed31c641.jpeg"
"1716725102-446","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda sh injection","https://www.dakarvente.com/annonce-44801-honda-sh-injection.html","Honda sh injection","550  FCFA","Biscuiterie","media/annonces/pics/6ff6d08aa103798e469cc865f38e99e0.jpeg"
"1716725129-447","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Liberty nouveau model","https://www.dakarvente.com/annonce-44802-liberty-nouveau-model.html","Liberty nouveau model","400  FCFA","Castors","media/annonces/pics/f1258ff067142dcdc9a07ddb91c3aaa1.jpeg"
"1716725155-448","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Typhoon energy","https://www.dakarvente.com/annonce-44803-typhoon-energy.html","Typhoon energy","220  FCFA","Castors","media/annonces/pics/a6a45072bc120e274a66b9bf4f9433f6.jpeg"
"1716725181-449","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto TVS","https://www.dakarvente.com/annonce-44819-moto-tvs.html","Moto TVS","490.000  FCFA","Rufisque","media/annonces/pics/ebb0aed819c6547d48789e5c2d7cf2ce.jpg"
"1716725208-450","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Jakarta KTM","https://www.dakarvente.com/annonce-45037-jakarta-ktm.html","Jakarta KTM","420.000  FCFA","Dakar","media/annonces/pics/fb5bc3c1208a0a93666ccdf18fcc8b90.jpg"
